"","OTU","baseMean","effect","Order","Class","Family","Genus"
"Seq_78","Seq_78",0.569010475401813,-0.859413201803499,"Rare","Eurotiomycetes","Aspergillaceae","Penicillium"
"Seq_42","Seq_42",1.02903033301845,-0.743833637095856,"Rare","Eurotiomycetes","Aspergillaceae","Penicillium"
"Seq_204","Seq_204",0.174471563274444,-0.678653716546664,"Rare","Dothideomycetes","Eremomycetaceae","Arthrographis"
"Seq_41","Seq_41",0.0571987064456306,0.463769921453782,"Rare","Mortierellomycetes","Mortierellaceae","Mortierella"
