"","Order","Winter","Spring","Estimate diff.","low CI","high CI","Winter","Summer","Estimate diff.","low CI","high CI","Winter","Autumn","Estimate diff.","low CI","high CI","Spring","Summer","Estimate diff.","low CI","high CI","Spring","Autumn","Estimate diff.","low CI","high CI","Summer","Autumn","Estimate diff.","low CI","high CI"
"1","Hypocreales",30.3057462134655,31.2116068872407,0.343968877810149,-10.8604315028499,12.5431265009679,30.3057462134655,41.5463692155546,12.8431692650449,1.16013708975209,22.1207579662851,30.3057462134655,39.5048016792943,9.92151144557314,-0.761806076639611,20.3875793749375,31.2116068872407,41.5463692155546,-11.8644695853666,-22.7491657680199,-0.113415126458045,31.2116068872407,39.5048016792943,9.13919392082422,-1.95138755721756,20.0226550098827,41.5463692155546,39.5048016792943,-2.14220123915111,-12.1468507425305,6.3096801437631
"2","Helotiales",36.5217325588441,15.3035016275826,-21.7139673145628,-31.7499912356215,-10.2510748696987,36.5217325588441,2.08910522761443,-34.3272592626481,-47.1863207881715,-23.161853743813,36.5217325588441,3.96670980120396,-33.5003948407568,-44.2788061958099,-22.2944154343927,15.3035016275826,2.08910522761443,11.972114257592,5.59212632347284,17.9575751876845,15.3035016275826,3.96670980120396,-10.8316242995071,-15.7610861211525,-4.54173186069855,2.08910522761443,3.96670980120396,0.630394021175379,0.0339186953279556,2.0093962219131
"3","Xylariales",2.04560938327903,10.9934256464033,6.89409132849761,3.66521733722271,9.07499471596133,2.04560938327903,5.12382122172068,2.01404146593801,0.0203189191534087,4.89785175052547,2.04560938327903,6.23848128396084,2.69565205783575,0.460467477918906,4.8734844561052,10.9934256464033,5.12382122172068,4.08053669831569,1.08208164209718,7.96914825754519,10.9934256464033,6.23848128396084,-3.58719079110262,-7.25763841246737,-0.453964077157661,5.12382122172068,6.23848128396084,0.305132605827054,-1.76311715974281,2.90091898446153
"4","Pleosporales",1.3191939257448,8.19266902998082,1.92720791069233,0.291354303539641,5.2741507625528,1.3191939257448,14.1230871034265,11.2446059768356,5.4947998764306,13.6973415792284,1.3191939257448,7.80510442546713,3.3912073543915,1.86587586889571,4.79274254739449,8.19266902998082,14.1230871034265,-5.51056068539055,-11.3332271416939,-0.284744771109219,8.19266902998082,7.80510442546713,0.852843651213525,-1.56044626616641,3.18502057431381,14.1230871034265,7.80510442546713,-5.67434086694741,-10.2375816043975,-0.176246854830023
"5","Sordariales",1.69616031298478,5.00018505062579,0.0479991437271625,-0.243982037837645,1.12507152791845,1.69616031298478,4.061306872304,0.746767498824246,-0.0338571416923855,2.48074746900598,1.69616031298478,2.9013930720289,0.153780114979009,-0.243859365273818,0.745624427954394,5.00018505062579,4.061306872304,-0.13560607066452,-1.64728932131392,0.691046001610962,5.00018505062579,2.9013930720289,-1.69680835511917e-05,-0.840295474778399,0.56244115822869,4.061306872304,2.9013930720289,-0.308571521978913,-2.1615536395323,0.311636984434971
