"","Order","Winter","Spring","Estimate diff.","low CI","high CI","Winter","Summer","Estimate diff.","low CI","high CI","Winter","Autumn","Estimate diff.","low CI","high CI","Spring","Summer","Estimate diff.","low CI","high CI","Spring","Autumn","Estimate diff.","low CI","high CI","Summer","Autumn","Estimate diff.","low CI","high CI"
"1","Hypocreales",30.5841722169051,31.0171490865825,-0.377046491248681,-14.0317866492822,14.0945983846186,30.5841722169051,46.4012404225432,17.4517267829923,2.86022628409122,31.6756024173582,30.5841722169051,42.5469433363918,13.2271720544411,-2.26201593231512,27.2593361255639,31.0171490865825,46.4012404225432,-17.9441294130969,-32.6898229782745,-1.96301583282042,31.0171490865825,42.5469433363918,13.6710143718195,-2.24560995030474,27.7640682889849,46.4012404225432,42.5469433363918,-5.61651044079705,-18.2065055475419,8.13799478225372
"2","Helotiales",43.6680273021654,17.5191200633271,-26.5980989765087,-35.8723240101976,-16.9720305845527,43.6680273021654,1.66659355332095,-44.2538713325465,-51.4907308035423,-33.7963109538725,43.6680273021654,4.25925267663437,-40.1926791420429,-49.5908039814341,-31.8039918315896,17.5191200633271,1.66659355332095,15.5889307957151,11.4977038101352,23.3291226103598,17.5191200633271,4.25925267663437,-12.5872691126146,-17.9982737316568,-5.88232107960813,1.66659355332095,4.25925267663437,0.613411403120509,0.101701279571711,1.96544890857081
"3","Xylariales",0.821308906946307,12.0830171052924,7.88094961766567,5.9663196336407,12.627328416654,0.821308906946307,4.85987770533584,0.514927671188557,-0.18300397291413,6.46791268787974,0.821308906946307,7.01565787163592,3.53299655849641,1.03036370769546,6.89821787032791,12.0830171052924,4.85987770533584,6.31929783168563,2.2565261091158,9.33929686101781,12.0830171052924,7.01565787163592,-3.7281120084437,-8.20698804551092,-0.426400432925819,4.85987770533584,7.01565787163592,1.07922397221815,-0.698048215587514,4.63575824536902
"4","Pleosporales",0.651876135321751,8.0277485089532,0.970396662606315,0.16274940059341,2.77181212388706,0.651876135321751,14.5623733939992,9.16268743034388,1.13149619772404,20.4668415255614,0.651876135321751,8.47143789704893,3.64568107274883,1.23300769378679,4.98783527055012,8.0277485089532,14.5623733939992,-2.78020609019398,-12.4226522435726,0.108403066000528,8.0277485089532,8.47143789704893,1.15881849560543,-0.727113687904015,3.97825530772877,14.5623733939992,8.47143789704893,-1.8024489311671,-11.425917984602,1.29428686290977
"5","Cystofilobasidiales",5.69417151028045,15.2470805884183,6.4531566441389,2.47810304301717,10.5329623538612,5.69417151028045,0.000677690431011114,-4.39330472520554,-6.41093027460371,-2.88659005072042,5.69417151028045,0.0185636238785678,-4.26020190771955,-5.9106884325878,-2.88660597080316,15.2470805884183,0.000677690431011114,11.0077118670359,8.04475887453898,14.7128460246099,15.2470805884183,0.0185636238785678,-10.9989190949415,-14.7128426671966,-8.04468374558903,0.000677690431011114,0.0185636238785678,4.70526855734788e-05,1.46315105313002e-05,0.0135366104363145
