"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_920","Seq_920",0.0305808791694583,1.15536480344179,"Rare","OM190","Unclassified","Unclassified","Unclassified"
"Seq_1110","Seq_1110",0.0231959867850209,1.15189010918078,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"Seq_1074","Seq_1074",0.0270109623245468,1.15040475319737,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_404","Seq_404",0.0150387954457796,-1.14892024196363,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_1270","Seq_1270",0.0214570292260348,1.14864077638358,"Rare","Chloroflexia","Chloroflexales","Roseiflexaceae","Unclassified"
"Seq_946","Seq_946",0.0315834132103395,1.14799005560247,"Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","Unclassified"
"Seq_269","Seq_269",0.0385868573969644,-1.14676935410143,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_751","Seq_751",0.0368400541766166,1.14647375522719,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","Unclassified"
"Seq_1696","Seq_1696",0.01632728256379,1.14646991523011,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","TRA3-20","Unclassified"
"Seq_1198","Seq_1198",0.0260470767598986,1.14640734027661,"Proteobacteria","Gammaproteobacteria","Unclassified","Unclassified","Unclassified"
"Seq_241","Seq_241",0.0311532353422383,-1.14627276514676,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1177","Seq_1177",0.0256345143686894,1.14600586866237,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_523","Seq_523",0.0303934343197049,-1.14417672126203,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_1172","Seq_1172",0.0132392261423065,-1.14343528094476,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Hydrogenophaga"
"Seq_1031","Seq_1031",0.029333669009615,1.14329681992664,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_1394","Seq_1394",0.0189280588317963,1.14303798854543,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"Seq_145","Seq_145",0.082789717224513,-1.14286943182988,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_1297","Seq_1297",0.0214686121777931,1.1427432154267,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_901","Seq_901",0.01697458372585,-1.14209552806155,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Verticia"
"Seq_1615","Seq_1615",0.0169192978916163,1.14102034933505,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_1016","Seq_1016",0.0281958455631415,1.14020884405052,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified"
"Seq_914","Seq_914",0.0374042980641519,1.13820099038263,"Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"Seq_2067","Seq_2067",0.0119929855811453,1.13744772625195,"Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella"
"Seq_1043","Seq_1043",0.0284898923772982,1.13685319615831,"Rare","Blastocatellia_(Subgroup_4)","Pyrinomonadales","Pyrinomonadaceae","RB41"
"Seq_266","Seq_266",0.0571426677113031,-1.1340744814804,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_305","Seq_305",0.048951708973282,-1.13089474638532,"Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"Seq_652","Seq_652",0.0545318029982599,1.12859044385452,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella"
"Seq_477","Seq_477",0.041055404168192,-1.12416967102452,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_194","Seq_194",0.0507910112782116,-1.12281407201072,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_981","Seq_981",0.0286987885163885,1.12245321090274,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Unclassified"
"Seq_264","Seq_264",0.102123375200998,-1.12078318666624,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_746","Seq_746",0.0457369550537778,1.11859808456799,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_130","Seq_130",0.0123172002209454,-1.11814709246732,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_913","Seq_913",0.0306657676761096,1.11803296297839,"Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter"
"Seq_1065","Seq_1065",0.0286442302017863,1.11784522781928,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_9","Seq_9",0.89514257361779,-1.11541271609028,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_977","Seq_977",0.0295636512297984,1.11458246698677,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067"
"Seq_1313","Seq_1313",0.0211048822096584,1.11376113247994,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
"Seq_1265","Seq_1265",0.0256367915587001,1.11338219349496,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified"
"Seq_33","Seq_33",0.186781028494592,-1.11168396906114,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_1306","Seq_1306",0.0219272188379835,1.11148278794658,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055"
