"","Phylum","Winter","Spring","Estimate diff.","low CI","high CI","Winter","Summer","Estimate diff.","low CI","high CI","Winter","Autumn","Estimate diff.","low CI","high CI","Spring","Summer","Estimate diff.","low CI","high CI","Spring","Autumn","Estimate diff.","low CI","high CI","Summer","Autumn","Estimate diff.","low CI","high CI"
"1","Verrucomicrobia",2.75651447615985,1.67005927532801,-1.72666943855961,-2.26886724323224,-0.757398416026247,2.75651447615985,1.78054126086206,-1.00430636291703,-1.47822587439735,-0.572723812162569,2.75651447615985,1.45158591932861,-1.3339601318941,-1.91976450232253,-0.728178824480566,1.67005927532801,1.78054126086206,-0.836050989502056,-1.35760064973688,-0.238018244506217,1.67005927532801,1.45158591932861,0.318815642778937,-0.558937550054958,0.787904334695414,1.78054126086206,1.45158591932861,-0.403594883571947,-0.958762202068625,0.177051566892541
"2","Bacteroidetes",43.1304469071428,27.3561457108905,-15.8575800586287,-19.4090756715409,-11.8761351322922,43.1304469071428,14.8119779271831,-28.7057548502809,-31.8518315874729,-25.316817846735,43.1304469071428,30.2882365182052,-12.9045065110233,-16.5637894433123,-8.41674236206479,27.3561457108905,14.8119779271831,12.349110894767,9.07957731661782,16.8862756182733,27.3561457108905,30.2882365182052,2.91112776199471,-2.33405062957532,8.45063573035664,14.8119779271831,30.2882365182052,15.9892714846064,11.4166627136493,19.9269975224616
"3","Actinobacteria",7.80114971390178,19.2655458913568,10.8687714459762,8.22791035361325,13.6948701057265,7.80114971390178,20.6607676477859,8.33567228822702,4.76647227873983,17.9801453519535,7.80114971390178,8.53785271271376,-0.412519132199138,-2.05398915531769,1.33326763942064,19.2655458913568,20.6607676477859,0.0520792783012744,-6.97219738706823,5.92709884215748,19.2655458913568,8.53785271271376,-11.0456444895335,-13.7662979272525,-7.65841876346317,20.6607676477859,8.53785271271376,-8.77928685448673,-18.0761881854929,-5.16156757703248
"4","Proteobacteria",43.8052334309626,50.8025358454506,7.8210140588924,3.60211253878776,11.6126061820777,43.8052334309626,59.4277075028876,16.972901052245,12.5553949030728,19.3484990420935,43.8052334309626,58.4916881960028,15.1573528341912,10.7934730081207,18.453238020802,50.8025358454506,59.4277075028876,-8.71216070630957,-13.133241045385,-3.52549168473953,50.8025358454506,58.4916881960028,7.18167063073418,2.45418276203516,12.2481180722056,59.4277075028876,58.4916881960028,-1.50568370773076,-5.65159568380412,3.47476669103822
