"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_1025","Seq_1025",0.00609670908776645,0.768708385341341,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1326","Seq_1326",0.0171042815208438,0.767581178445165,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_458","Seq_458",0.0274649700884321,-0.766376141366135,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella"
"Seq_752","Seq_752",0.0355922752147888,-0.765584166233385,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_618","Seq_618",0.0219779639887868,-0.765129304895492,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"Seq_94","Seq_94",0.36041657604622,0.764292534963728,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_877","Seq_877",0.0280896141528523,0.7621801041663,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_2041","Seq_2041",0.00741075886288109,0.761842663038027,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1048","Seq_1048",0.0353977630691839,-0.761316946957529,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"Seq_100","Seq_100",0.230676467830533,-0.76111227570439,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Pseudoflavitalea"
"Seq_606","Seq_606",0.0434466477438931,0.760839730174495,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_2045","Seq_2045",0.00850799612817134,0.758981720282624,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Spirosoma"
"Seq_1354","Seq_1354",0.0169764804293556,-0.757772651460194,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Unclassified"
"Seq_713","Seq_713",0.0233018958045191,0.7554970564984,"Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"Seq_1473","Seq_1473",0.0142521559536864,0.755163183504789,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_741","Seq_741",0.0316298394614901,0.752446186383529,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_393","Seq_393",0.00993289102429898,-0.752360876610101,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_2503","Seq_2503",0.00660594436994456,0.751806464476783,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_36","Seq_36",0.634965432667649,-0.749087035384318,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_661","Seq_661",0.0348881437979998,0.746897305978298,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_788","Seq_788",0.00410653805006809,-0.746609200055269,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Unclassified"
"Seq_2075","Seq_2075",0.0137476641716867,-0.742843375490127,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptacidiphilus"
"Seq_796","Seq_796",0.0276455223144043,0.742320979490753,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobium"
"Seq_2584","Seq_2584",0.0042958374754935,-0.741577654825043,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella"
"Seq_1317","Seq_1317",0.0051098889825381,-0.740341579979523,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Rhizorhapis"
"Seq_1633","Seq_1633",0.0115950431994881,0.740197921666905,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_693","Seq_693",0.0350023404291287,0.737736439608238,"Rare","Unclassified","Unclassified","Unclassified","Unclassified"
"Seq_131","Seq_131",0.265422917426386,-0.736321545248549,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_851","Seq_851",0.0289119708087776,0.735382679780385,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_531","Seq_531",0.00997618769809911,-0.73532085560446,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Pseudoflavitalea"
"Seq_1134","Seq_1134",0.0159854802818794,0.735304310704132,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"Seq_584","Seq_584",0.0389794436769314,0.734912629285911,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_615","Seq_615",0.038187882448805,-0.73018688344164,"Bacteroidetes","Bacteroidia","Unclassified","Unclassified","Unclassified"
"Seq_3176","Seq_3176",0.00733066138189993,-0.729822422227947,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_832","Seq_832",0.0052475713543703,-0.72911614983361,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_530","Seq_530",0.0690819569597258,-0.725349470864789,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_96","Seq_96",0.0266881158188562,0.725218550357173,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1471","Seq_1471",0.015180188558515,0.724308757230092,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_217","Seq_217",0.123973425881523,0.723436509883075,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1353","Seq_1353",0.0133270551591489,0.723112348099302,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_13","Seq_13",0.0680624212280815,-0.720467404402847,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter"
"Seq_30","Seq_30",0.955506573701115,0.720277118166428,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Cryobacterium"
"Seq_1669","Seq_1669",0.00700380283341541,0.7137674645761,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_785","Seq_785",0.0203283435545455,0.71353036882813,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Paucibacter"
"Seq_1904","Seq_1904",0.0101795059432327,0.7127483881584,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_2011","Seq_2011",0.0094827919087037,0.708106615016223,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Polaromonas"
"Seq_541","Seq_541",0.0219888816596869,-0.70679923918898,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Unclassified"
"Seq_366","Seq_366",0.0641258564090105,0.706799180507936,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Unclassified"
"Seq_733","Seq_733",0.0376038922347579,-0.706532193223354,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_524","Seq_524",0.0732403722194904,-0.702704446336429,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"Seq_394","Seq_394",0.00924659748588059,-0.700624746584497,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter"
"Seq_188","Seq_188",0.152866865125714,0.700340518691878,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_108","Seq_108",0.0586123273710471,-0.698808692347634,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_1915","Seq_1915",0.00804547950041738,0.698094204024264,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_744","Seq_744",0.0428609390538007,-0.697829572653134,"Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis"
"Seq_286","Seq_286",0.0854597140433204,-0.696878872560297,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"Seq_156","Seq_156",0.203034257261457,0.695859867322756,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"Seq_1033","Seq_1033",0.00262471728739726,-0.695802481824942,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Unclassified"
"Seq_168","Seq_168",0.0126786835520385,0.694796378003851,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1"
"Seq_1255","Seq_1255",0.0150087038461421,0.694533782863466,"Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"Seq_1681","Seq_1681",0.00521723589959806,-0.693084577426348,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas"
"Seq_1704","Seq_1704",0.0129796206613379,0.689579216142836,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_198","Seq_198",0.0104968074995992,0.687714197725044,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"Seq_136","Seq_136",0.32627207454594,-0.685815098577115,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"Seq_112","Seq_112",0.178064046779655,0.685295700781858,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_222","Seq_222",0.0125038814361324,0.679082505571088,"Rare","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified"
"Seq_3455","Seq_3455",0.00608710933250927,-0.67870617437645,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_1825","Seq_1825",0.00947550742518471,-0.677682935212634,"Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"Seq_365","Seq_365",0.0385055298061468,0.676261020439664,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_1581","Seq_1581",0.0138963923626296,0.675338879177998,"Rare","Negativicutes","Selenomonadales","Veillonellaceae","Pelosinus"
"Seq_546","Seq_546",0.0032474271166984,-0.674034930156942,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_114","Seq_114",0.272528851564889,-0.672247454376738,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_158","Seq_158",0.120147554757387,-0.671889766746979,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"Seq_3500","Seq_3500",0.00277545766526957,-0.671822472737596,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1228","Seq_1228",0.00583032971759961,-0.671420191437139,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer"
"Seq_55","Seq_55",0.512478011464291,0.670190279509964,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_413","Seq_413",0.0576065035720853,0.669773867993449,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Polaromonas"
"Seq_102","Seq_102",0.255386440384615,-0.669326776539453,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_1090","Seq_1090",0.0166861841617449,-0.669017348705498,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylopilaceae","Unclassified"
"Seq_1658","Seq_1658",0.0130327058305705,0.666966030066442,"Rare","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"Seq_3755","Seq_3755",0.0059713601128074,-0.665107967102076,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_61","Seq_61",0.350410653576545,-0.664712680359084,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea"
"Seq_1071","Seq_1071",0.018166983964704,0.664422536749077,"Actinobacteria","Actinobacteria","Micrococcales","Sanguibacteraceae","Sanguibacter"
"Seq_734","Seq_734",0.0206342678002347,0.663102585330629,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_1569","Seq_1569",0.0109109678434462,0.661444640219633,"Rare","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"Seq_107","Seq_107",0.37823021109936,-0.659503741029057,"Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineosporia"
"Seq_1539","Seq_1539",0.00364382483506615,-0.658682085419709,"Rare","Unclassified","Unclassified","Unclassified","Unclassified"
"Seq_1115","Seq_1115",0.032607220223427,-0.651047909503594,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia"
"Seq_1565","Seq_1565",0.00919862081136033,0.647713868238417,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"Seq_486","Seq_486",0.0414632343868522,0.647669936902021,"Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"Seq_416","Seq_416",0.0657066278991568,0.64693337882329,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Arcticibacter"
"Seq_153","Seq_153",0.187672876658061,0.646191237262837,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_2758","Seq_2758",0.00929014398215782,-0.645899462242173,"Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"Seq_2024","Seq_2024",0.0087925909993788,0.645140487824394,"Rare","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"Seq_983","Seq_983",0.0238648515827534,0.644660060317358,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_484","Seq_484",0.0527105885399894,0.644347355567445,"Proteobacteria","Alphaproteobacteria","Micavibrionales","Unclassified","Unclassified"
"Seq_466","Seq_466",0.0304959893997779,-0.643044423357375,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_211","Seq_211",0.128841563051861,0.642814419761355,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_991","Seq_991",0.0169074483107071,-0.639472240564408,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_642","Seq_642",0.00725215842181227,-0.638641737788408,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unclassified"
"Seq_1477","Seq_1477",0.00522173341661358,-0.636448899201646,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Chiayiivirga"
"Seq_1860","Seq_1860",0.0109812027517526,-0.636058855031013,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"Seq_489","Seq_489",0.00954218457097424,-0.635769956371447,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_318","Seq_318",0.0862397610594016,0.633021712715941,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_2092","Seq_2092",0.00335848484505017,-0.632040931270183,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_58","Seq_58",0.601822607848446,-0.631100038559946,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia"
"Seq_59","Seq_59",0.484391279394444,0.63010344528919,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia"
"Seq_161","Seq_161",0.0138896002767569,0.629923499474321,"Rare","Blastocatellia_(Subgroup_4)","Pyrinomonadales","Pyrinomonadaceae","RB41"
"Seq_1948","Seq_1948",0.0155503378894668,-0.628391904999199,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_595","Seq_595",0.0293661228887288,-0.628029971581609,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ochrobactrum"
"Seq_1579","Seq_1579",0.00784078091803896,0.627441093404813,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Rathayibacter"
"Seq_66","Seq_66",0.324613211228104,-0.625682839600097,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1503","Seq_1503",0.0160911614155441,0.625258163373036,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_1750","Seq_1750",0.00386894069773204,-0.624491846832706,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Catenuloplanes"
"Seq_646","Seq_646",0.0269653639107335,-0.624428689105314,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"Seq_4516","Seq_4516",0.00359028259561193,-0.623412681052586,"Proteobacteria","Alphaproteobacteria","Puniceispirillales","Unclassified","Unclassified"
"Seq_2281","Seq_2281",0.00311531595915777,-0.622295912312291,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Labraceae","Labrys"
"Seq_2269","Seq_2269",0.00775290685881559,0.621973805568765,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Unclassified","Unclassified"
"Seq_1351","Seq_1351",0.00519705018618687,-0.621917930275768,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Martelella"
"Seq_364","Seq_364",0.0331723380526051,-0.621895201410186,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"Seq_684","Seq_684",0.0108585027267209,-0.617814593963958,"Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis"
"Seq_1612","Seq_1612",0.0135819707062145,0.616770498944799,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_2947","Seq_2947",0.00809652869381132,-0.616444142858891,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_424","Seq_424",0.0575110027533641,0.616363570636494,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_818","Seq_818",0.0333027322488201,-0.616023226144614,"Rare","Acidobacteriia","Acidobacteriales","Acidobacteriaceae_(Subgroup_1)","Terriglobus"
"Seq_101","Seq_101",0.276243466685967,0.614764947941473,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_162","Seq_162",0.0147606613277523,0.613827723658759,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"Seq_56","Seq_56",0.439255340617938,-0.613221896448304,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_279","Seq_279",0.0220739317290092,-0.613044722511468,"Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"Seq_2118","Seq_2118",0.00515661970937326,-0.611891941349641,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_791","Seq_791",0.0307461908228766,0.611333453973974,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1889","Seq_1889",0.0176011467587927,-0.609467787912487,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_1866","Seq_1866",0.00434290121503822,-0.609121888690118,"Rare","Melainabacteria","Vampirovibrionales","Unclassified","Unclassified"
"Seq_336","Seq_336",0.0159225617966061,-0.608569626952999,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_1903","Seq_1903",0.00881860509155782,-0.605038338263433,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola"
"Seq_540","Seq_540",0.0176769380971663,-0.604350863496691,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_87","Seq_87",0.378519813925192,0.601011775885838,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_1286","Seq_1286",0.00503544066368933,-0.59990222756725,"Proteobacteria","Deltaproteobacteria","Myxococcales","Phaselicystidaceae","Phaselicystis"
"Seq_1432","Seq_1432",0.0112792844015829,0.599860485596006,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_637","Seq_637",0.0352539253028618,0.598273588050683,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_376","Seq_376",0.00663291012909077,0.597195180241594,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Unclassified"
"Seq_764","Seq_764",0.0368871869943019,0.594439020530479,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_901","Seq_901",0.0165862476484587,-0.590829004249174,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Verticia"
"Seq_1139","Seq_1139",0.0089823085553093,0.589691877170798,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhizobacter"
"Seq_921","Seq_921",0.0341159186340071,-0.588997233034415,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_2377","Seq_2377",0.00620268406488859,0.587552498920379,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter"
"Seq_526","Seq_526",0.0136550111272407,-0.587408382446981,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Unclassified"
"Seq_2856","Seq_2856",0.00517513289384512,0.587245244033823,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_477","Seq_477",0.00888700349104186,-0.586468889965348,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_442","Seq_442",0.0643755809560135,0.585499744211816,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter"
"Seq_1961","Seq_1961",0.00947915762300174,0.585442249058502,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1896","Seq_1896",0.00512767160491709,-0.58539897666836,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_2325","Seq_2325",0.00723734679192266,0.584069140300836,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_704","Seq_704",0.00896327435312182,-0.581971240046613,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Couchioplanes"
"Seq_74","Seq_74",0.536442004391917,-0.581558767224703,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Unclassified"
"Seq_371","Seq_371",0.0749736575603892,0.579936503306012,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_490","Seq_490",0.0363147091427485,-0.578711036305011,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_1613","Seq_1613",0.00682879808280193,-0.575963123314772,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Williamsia"
"Seq_4985","Seq_4985",0.0019103168999501,-0.575011832302298,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Berkiella"
"Seq_2228","Seq_2228",0.00609140478234656,0.574117671529979,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_2718","Seq_2718",0.00456063776725055,-0.573222842007351,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_1732","Seq_1732",0.0117123970863052,0.571723832964832,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_1272","Seq_1272",0.00608664130578713,0.571567482671176,"Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"Seq_1911","Seq_1911",0.00994953509266123,0.570587555663459,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1267","Seq_1267",0.0170623426471415,0.570085894304684,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_215","Seq_215",0.0108950981969835,0.567990606788301,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Unclassified"
"Seq_134","Seq_134",0.243427991651869,0.567695878058394,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_270","Seq_270",0.0640337577403817,-0.567684113387081,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Lysinimonas"
"Seq_263","Seq_263",0.00904275008538814,0.567633210645812,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea"
"Seq_130","Seq_130",0.182214981167899,-0.567280417967852,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_517","Seq_517",0.00536144296268333,0.56608687939221,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter"
"Seq_9","Seq_9",2.58703973825616,-0.565709184721003,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_191","Seq_191",0.0811594070690887,0.564543253651285,"Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Aetherobacter"
"Seq_397","Seq_397",0.043743798606919,-0.562373981354926,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_199","Seq_199",0.132537232701315,-0.562087660536351,"Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","Unclassified"
"Seq_3161","Seq_3161",0.00392478034349202,-0.561856623158132,"Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Patulibacter"
"Seq_431","Seq_431",0.025373566153505,-0.561325103688758,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Lysinimonas"
"Seq_257","Seq_257",0.0137207675520386,0.560711876098674,"Rare","Blastocatellia_(Subgroup_4)","Blastocatellales","Blastocatellaceae","Unclassified"
"Seq_109","Seq_109",0.17491196387277,-0.558407727656757,"Proteobacteria","Gammaproteobacteria","R7C24","Unclassified","Unclassified"
"Seq_511","Seq_511",0.059815635937183,0.557790238975737,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Tardiphaga"
