"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_1165","Seq_1165",0.0116072865122525,-0.494257379450711,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_922","Seq_922",0.01913926394212,0.494136360147682,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_227","Seq_227",0.087056775528357,0.49335946602642,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_11","Seq_11",1.49975322757697,0.492071514662349,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_2786","Seq_2786",0.00516262775795044,-0.490820081498838,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","28-YEA-48"
"Seq_364","Seq_364",0.0590042438427998,0.489370120227049,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"Seq_618","Seq_618",0.0279189381869501,0.48831066148976,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"Seq_1252","Seq_1252",0.0125780228968652,0.486708295641275,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_489","Seq_489",0.0352014857711745,0.486134007784316,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_166","Seq_166",0.157006045073927,0.485659025504927,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"Seq_838","Seq_838",0.0212453567071121,-0.485478363141101,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_380","Seq_380",0.0430573463498011,0.484654309347791,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhizobacter"
"Seq_1305","Seq_1305",0.0135054773145666,0.478427139215613,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_115","Seq_115",0.203241472250371,-0.477928016237082,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Oxalicibacterium"
"Seq_75","Seq_75",0.299744162355168,-0.475654487198604,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_840","Seq_840",0.0230605873629307,0.475438828674821,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_800","Seq_800",0.0219730478709398,-0.47461583522433,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1047","Seq_1047",0.0154284182956851,0.473691324158399,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Unclassified"
"Seq_501","Seq_501",0.020354285146346,-0.469968375031942,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"Seq_76","Seq_76",0.335410556576858,0.468539321349821,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Unclassified"
"Seq_132","Seq_132",0.135948185538263,-0.466418707081213,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_534","Seq_534",0.0317241760009525,0.465610689446497,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_403","Seq_403",0.00819439236024221,0.46439648959021,"Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella"
"Seq_947","Seq_947",0.0156021323067163,0.457297642465519,"Verrucomicrobia","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","Unclassified"
"Seq_788","Seq_788",0.0267811398962605,0.456818500983863,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Unclassified"
"Seq_679","Seq_679",0.0311523341706086,0.456454725991946,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Starkeya"
"Seq_645","Seq_645",0.0270236563003071,0.453877666752297,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Unclassified"
"Seq_1186","Seq_1186",0.0155007804073937,-0.453820940229236,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"Seq_5","Seq_5",1.74505146322459,-0.448427888496625,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_228","Seq_228",0.0977625786419507,-0.448421349158093,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_1232","Seq_1232",0.00756656401026657,0.445598370687897,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea"
"Seq_1001","Seq_1001",0.0176990594469347,-0.445355555426689,"Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","IMCC26207"
