"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_1365","Seq_1365",0.0215098547678921,0.788853277784237,"Rare","Subgroup_6","Unknown_Order","Unknown_Family","Unclassified"
"Seq_1807","Seq_1807",0.0152131740053,0.788357659341787,"Actinobacteria","Acidimicrobiia","IMCC26256","Unclassified","Unclassified"
"Seq_2213","Seq_2213",0.00350807338713542,-0.788207392752843,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leifsonia"
"Seq_1378","Seq_1378",0.0144806121312049,-0.787380927737088,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"Seq_544","Seq_544",0.0490756118896699,0.78696567936936,"Rare","Subgroup_6","Unknown_Order","Unknown_Family","Vicinamibacter"
"Seq_1442","Seq_1442",0.00999540434132499,-0.784895153325943,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_995","Seq_995",0.0321651211129246,0.784538477168855,"Proteobacteria","Gammaproteobacteria","CCD24","Unclassified","Unclassified"
"Seq_21","Seq_21",0.0770614459087578,-0.784432612899573,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Klebsiella"
"Seq_1677","Seq_1677",0.00373767643556832,-0.784300531936183,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Unclassified"
"Seq_764","Seq_764",0.0180234634245281,-0.784163184753932,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_1706","Seq_1706",0.0138737201634021,0.783451906373879,"Rare","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula"
"Seq_1790","Seq_1790",0.00358424879154097,-0.783394147687217,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_923","Seq_923",0.0073498466910484,-0.783300146439439,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_273","Seq_273",0.0675549765341052,-0.782015163354758,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"Seq_1863","Seq_1863",0.0138886767975408,0.781285638858119,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Phytohabitans"
